index,season.episode,episode_name,text,total_votes,air_date,director,writer,character,director_index,writer_index,character_index,ave_emotion,ave_sentiment,ave_profanity,imdb_rating
42297,8.4,Garden Party,"Toasts are great. I mean, you toast somebody, they toast you back. It just goes round and round. That's my favorite part about toasts, the reciprocity.",1717,10/13/2011,David Rogers,Justin Spitzer,Andy,15,27,1,0,0.377964473,0,8.2
42318,8.4,Garden Party,Okay. Okay.,1717,10/13/2011,David Rogers,Justin Spitzer,Walter,15,27,32,0.0625,0.433012702,0,8.2
42326,8.4,Garden Party,It's high but it's not that high.,1717,10/13/2011,David Rogers,Justin Spitzer,Walter,15,27,32,0,0.099962559,0,8.2
42328,8.4,Garden Party,Just take it down a little.,1717,10/13/2011,David Rogers,Justin Spitzer,Walter,15,27,32,0,-0.114823856,0,8.2
42338,8.4,Garden Party,"Dad, no. I'm just having a good time getting to know Andy's friends here.",1717,10/13/2011,David Rogers,Justin Spitzer,Walter Jr,15,27,32,0.02173913,0.142319879,0,8.2
42344,8.4,Garden Party,I am so cold.,1717,10/13/2011,David Rogers,Justin Spitzer,Kelly,15,27,32,0,0.130198983,0,8.2
42349,8.4,Garden Party,Of course I am not interested in goats. Why would you spend so much time going over the goats with me?,1717,10/13/2011,David Rogers,Justin Spitzer,Robert,15,27,32,0.001953125,-0.132582521,0,8.2
42351,8.4,Garden Party,We'll talk.,1717,10/13/2011,David Rogers,Justin Spitzer,Robert,15,27,32,0.00625,-0.281889068,0,8.7
42369,8.4,Garden Party,"It was a nice party, the setting was a little strange. Uh, the food...",1717,10/13/2011,David Rogers,Justin Spitzer,Walter,15,27,32,0,0.223606798,0,8.7
42370,8.4,Garden Party,Sandwiches were dry.,1717,10/13/2011,David Rogers,Justin Spitzer,Ellen,15,27,32,0,0,0,8.7
42382,8.4,Garden Party,Right here.,1717,10/13/2011,David Rogers,Justin Spitzer,Jim,15,27,14,0,0,0,8.7
42393,8.4,Garden Party,"That's a stupid question, obviously mISTER JAMES HALPERT!",1717,10/13/2011,David Rogers,Justin Spitzer,Dwight,15,27,9,0.09375,-0.530330086,0,8.7
42395,8.5,Spooked,"Honestly, Jim gives me the creeps.",1543,10/27/2011,Randall Einhorn,Carrie Kemper,Meredith,43,9,18,0.0075,0.322090013,0,7.1
42403,8.5,Spooked,Ok.,1543,10/27/2011,Randall Einhorn,Carrie Kemper,Jim,43,9,14,0,0,0,7.1
42410,8.5,Spooked,"Ah, it's, uh... somebody's already called that.",1543,10/27/2011,Randall Einhorn,Carrie Kemper,Andy,43,9,1,0.017857143,0.120715721,0,7.1
42424,8.5,Spooked,I thought you were at your sister's funeral.,1543,10/27/2011,Randall Einhorn,Carrie Kemper,Andy,43,9,1,0,0,0,7.1
42429,8.5,Spooked,"Oh, hey, Bert. Wanna see the dance? Dem bones, dem bones, dem dry...",1543,10/27/2011,Randall Einhorn,Carrie Kemper,Toby,43,9,29,0,0,0,7.1
42436,8.5,Spooked,"When they talk about all the nice things about dating a coworker, they don't mention one of the best parts. After you're done dating, you still get to work together, every single day.",1543,10/27/2011,Randall Einhorn,Carrie Kemper,Erin,43,9,10,0,0,0,7.1
42450,8.5,Spooked,"Ryan, will you please tell her who I am?",1543,10/27/2011,Randall Einhorn,Carrie Kemper,Dwight,43,9,9,0,0,0,7.1
42472,8.5,Spooked,I always wondered what kind of people went on that thing.,1543,10/27/2011,Randall Einhorn,Carrie Kemper,Oscar,43,9,22,0,0,0,7.1
42473,8.5,Spooked,"Oh, hey, if you go by the Banshee Pub, tell the Man In Black I say hello.",1543,10/27/2011,Randall Einhorn,Carrie Kemper,Pam,43,9,23,0,0,0,7.1
42481,8.5,Spooked,"Oh, this Man In Black thing, what do you think that was about?",1543,10/27/2011,Randall Einhorn,Carrie Kemper,Jim,43,9,14,0.015625,0,0,7.1
42490,8.5,Spooked,"Yes, Andrew. And you, on this day of fantasy, are a laborer.",1543,10/27/2011,Randall Einhorn,Carrie Kemper,Robert,43,9,32,0,0,0,7.8
42493,8.5,Spooked,Hello. Can I use a computer? I need to check a hurricane.,1543,10/27/2011,Randall Einhorn,Carrie Kemper,Bert,43,9,32,0,0.134164079,0,7.8
42497,8.5,Spooked,That stuff's for babies.,1543,10/27/2011,Randall Einhorn,Carrie Kemper,Bert,43,9,32,0.03125,0,0,7.8
42504,8.5,Spooked,"1, 2, 3!",1543,10/27/2011,Randall Einhorn,Carrie Kemper,Kelly,43,9,32,0.011904762,-0.170526978,0,7.8
42507,8.5,Spooked,Thank you.,1543,10/27/2011,Randall Einhorn,Carrie Kemper,Kelly,43,9,32,0.025735294,0.138404785,0,7.8
42518,8.5,Spooked,Never marrying.,1543,10/27/2011,Randall Einhorn,Carrie Kemper,Kelly,43,9,32,0,0,0,7.8
42519,8.5,Spooked,"Yes. Dying alone, that is very scary. And how are you, Toby?",1543,10/27/2011,Randall Einhorn,Carrie Kemper,Robert,43,9,32,0,0.096464626,0,7.8
42532,8.5,Spooked,"If you had some really big wings with blades on the end, you'd kind of look like Kerrigan from Starcraft.",1543,10/27/2011,Randall Einhorn,Carrie Kemper,Bert,43,9,32,0.018382353,0.147472493,0,7.8
42538,8.5,Spooked,Hey.,1543,10/27/2011,Randall Einhorn,Carrie Kemper,Erin,43,9,10,0,0.357770876,0,7.8
42550,8.5,Spooked,I'm throwing the Halloween Party and I just want to amp it up a little. I think it could use some extra pizazz.,1543,10/27/2011,Randall Einhorn,Carrie Kemper,Erin,43,9,10,0,0,0,7.8
42553,8.5,Spooked,Yes. Lars and Decocco's,1543,10/27/2011,Randall Einhorn,Carrie Kemper,Gabe,43,9,11,0,0,0,7.8
42573,8.5,Spooked,Try influenza.,1543,10/27/2011,Randall Einhorn,Carrie Kemper,Dwight,43,9,9,0,0,0,7.8
42582,8.5,Spooked,Mummies are real. There are mummies at museums.,1543,10/27/2011,Randall Einhorn,Carrie Kemper,Oscar,43,9,22,0,-0.29104275,0,7.8
42584,8.5,Spooked,It's true. They've been preserved for thousands of years. They're all over.,1543,10/27/2011,Randall Einhorn,Carrie Kemper,Robert,43,9,32,0.005208333,0.367408982,0,7.8
42596,8.5,Spooked,Hey guys. I'm an Oscar liar weiner.,1543,10/27/2011,Randall Einhorn,Carrie Kemper,Oscar,43,9,22,0.0078125,0,0,7.8
42598,8.5,Spooked,This party's tight. The fog is cool.,1543,10/27/2011,Randall Einhorn,Carrie Kemper,Darryl,43,9,6,0,0,0,7.8
42599,8.5,Spooked,Thanks. It's on medium.,1543,10/27/2011,Randall Einhorn,Carrie Kemper,Erin,43,9,10,0,0,0,7.8
42601,8.5,Spooked,It really looks great. You did a great job.,1543,10/27/2011,Randall Einhorn,Carrie Kemper,Andy,43,9,1,0.012931034,0.232813211,0,7.8
42606,8.5,Spooked,Is that my grandmother?,1543,10/27/2011,Randall Einhorn,Carrie Kemper,Oscar,43,9,22,0,0,0,7.8
42627,8.5,Spooked,Two dates? Three dates?,1543,10/27/2011,Randall Einhorn,Carrie Kemper,Erin,43,9,10,0.027777778,0.25,0,7.8
42628,8.5,Spooked,Thirty-one.,1543,10/27/2011,Randall Einhorn,Carrie Kemper,Andy,43,9,1,0.002314815,-0.211416801,0,7.8
42636,8.5,Spooked,No. That is just a bunch of people participating in a collective thing that maybe the Eagles will hear about and want to play better. It's not...,1543,10/27/2011,Randall Einhorn,Carrie Kemper,Jim,43,9,14,0.015625,0.125,0,7.8
42646,8.5,Spooked,Dwight!,1543,10/27/2011,Randall Einhorn,Carrie Kemper,Darryl,43,9,6,0.00462963,0.153960072,0,7.8
42659,8.6,Doomsday,Don't say cow- Ugh.,1476,11/3/2011,Troy Miller,Daniel Chun,Dwight,51,13,9,0,0,0,8
42663,8.6,Doomsday,"Just don't talk about the email, okay? He's gonna cancel it on his own, I really think he will.",1476,11/3/2011,Troy Miller,Daniel Chun,Pam,51,13,23,0,0,0,8
42668,8.6,Doomsday,...W R K.,1476,11/3/2011,Troy Miller,Daniel Chun,Jim,51,13,14,0.0125,0,0,8
42675,8.6,Doomsday,"Hahhh, thanks for everything.",1476,11/3/2011,Troy Miller,Daniel Chun,Pam,51,13,23,0,0.225511254,0,8
42686,8.6,Doomsday,Every new beginning comes from some other beginnings end.,1476,11/3/2011,Troy Miller,Daniel Chun,Andy/Stanley,51,13,32,0.01171875,0.072631623,0,8
42689,8.6,Doomsday,"Oh, oh yeah.",1476,11/3/2011,Troy Miller,Daniel Chun,Jim,51,13,14,0.005,0.096025946,0,8
42700,8.6,Doomsday,"Sorry, go ahead.",1476,11/3/2011,Troy Miller,Daniel Chun,Dwight,51,13,9,0.022321429,-0.185130564,0,8
42714,8.6,Doomsday,"They're both Kevin. Oscar is the s*x and the City gang and Angela, if you can picture...",1476,11/3/2011,Troy Miller,Daniel Chun,Andy,51,13,1,0,0,0,8
42715,8.6,Doomsday,Oh yeah. I have the one that nobody has. Is there anything interesting?,1476,11/3/2011,Troy Miller,Daniel Chun,Jim,51,13,14,0.25,0,0,8
42722,8.6,Doomsday,"End the mistakes, easy-",1476,11/3/2011,Troy Miller,Daniel Chun,Andy,51,13,1,0,-0.577350269,0,8
42778,8.6,Doomsday,"Do you know her last name, yet?",1476,11/3/2011,Troy Miller,Daniel Chun,Toby,51,13,29,0.007352941,0.069048438,0,8
42788,8.6,Doomsday,Or in this case an email gets sent to Robert California containing the consultants report from last year. Remember the one that recommended the branch be shutdown? And as a fail-safe also every negative email you've ever written about him to the group will also be forwarded to him.,1476,11/3/2011,Troy Miller,Daniel Chun,Dwight,51,13,9,0,0,0,8
42804,8.6,Doomsday,This doomsdays device sounds like a scare tactic to me.,1476,11/3/2011,Troy Miller,Daniel Chun,Stanley,51,13,28,0.035714286,0.138548766,0,8
42810,8.6,Doomsday,First. Second.,1476,11/3/2011,Troy Miller,Daniel Chun,Warehouse Crew,51,13,32,0.0109375,0.1750957,0,8
42815,8.6,Doomsday,"Apparently we have a visitor. Gabe, everyone.",1476,11/3/2011,Troy Miller,Daniel Chun,Darryl,51,13,6,0,0.3,0,8
42816,8.6,Doomsday,"Hi, gabe.",1476,11/3/2011,Troy Miller,Daniel Chun,Warehouse Crew,51,13,32,0,0.089761679,0,8
42818,8.6,Doomsday,"Look at this, this is enormous.",1476,11/3/2011,Troy Miller,Daniel Chun,Gabe,51,13,11,0.004464286,-0.183028759,0,8
42843,8.6,Doomsday,"No. Oh shoot. Ha ha ha...You guys are never gonna shut down the machine, ok? But I appreciate your energy and your team work. If you applied this to your regular work, You won't even notice that the device is there, watching you ready to strike.",1476,11/3/2011,Troy Miller,Daniel Chun,Dwight,51,13,9,0,0,0,8
42850,8.6,Doomsday,Uh.,1476,11/3/2011,Troy Miller,Daniel Chun,Gabe,51,13,11,0,-0.05612519,0,8
42894,8.6,Doomsday,"Jim, I want you to go find Robert just be where he is in case that email goes out at five. You can try to delete it or something.",1476,11/3/2011,Troy Miller,Daniel Chun,Andy,51,13,1,0.0125,0.569209979,0,8
42898,8.6,Doomsday,Oh. Come to reason with me?,1476,11/3/2011,Troy Miller,Daniel Chun,Dwight,51,13,9,0,0.248945479,0,8
42901,8.6,Doomsday,"Well now hold on it, it-",1476,11/3/2011,Troy Miller,Daniel Chun,Andy,51,13,1,0,0,0,8
42903,8.6,Doomsday,What does it look like I'm doing? Digging a grave for a horse.,1476,11/3/2011,Troy Miller,Daniel Chun,Dwight,51,13,9,0.0125,-0.024412309,0,8
42905,8.6,Doomsday,Do you need a hand?,1476,11/3/2011,Troy Miller,Daniel Chun,Erin,51,13,10,0,0,0,8
42928,8.6,Doomsday,"So, tonight I was thinking, I'm gonna go to the cemetery. I'm gonna drink a little wine and I thought maybe you'd like to come with me.",1476,11/3/2011,Troy Miller,Daniel Chun,Gabe,51,13,11,0.020833333,0.015921425,0,8
42933,8.6,Doomsday,Don't quit.,1476,11/3/2011,Troy Miller,Daniel Chun,Val,51,13,31,0,0,0,8
42936,8.6,Doomsday,In the box.,1476,11/3/2011,Troy Miller,Daniel Chun,Robert,51,13,32,0,-0.078763037,0,8
42949,8.6,Doomsday,You know what would go so great with this cabbage pie? Milk.,1476,11/3/2011,Troy Miller,Daniel Chun,Pam,51,13,23,0,0.367408982,0,8
42953,8.7,Pam's Replacement,Why won't you just admit that she's attractive? It's kind of annoying that you won't say it.,1563,11/10/2011,Matt Sohn,Allison Silverman,Pam,36,2,23,0,0.208351264,0,8.2
42958,8.7,Pam's Replacement,Who's calling?,1563,11/10/2011,Matt Sohn,Allison Silverman,Erin,36,2,10,0.03125,-0.345110268,0,8.2
42963,8.7,Pam's Replacement,And she called it nuts?,1563,11/10/2011,Matt Sohn,Allison Silverman,Dwight,36,2,9,0.023706897,-0.038247745,0,8.2
42982,8.7,Pam's Replacement,Andy.,1563,11/10/2011,Matt Sohn,Allison Silverman,Erin,36,2,10,0,0.144337567,0,8.2
42986,8.7,Pam's Replacement,You have a very important call.,1563,11/10/2011,Matt Sohn,Allison Silverman,Erin,36,2,10,0.033088235,-0.136421582,0,8.2
42990,8.7,Pam's Replacement,"Are you sure? It's really, really important.",1563,11/10/2011,Matt Sohn,Allison Silverman,Erin,36,2,10,0,0.353553391,0,8.2
42992,8.7,Pam's Replacement,There is nothing more important to me right now than this meeting.,1563,11/10/2011,Matt Sohn,Allison Silverman,Andy,36,2,1,0,0,0,8.2
42995,8.7,Pam's Replacement,"Uh, are you all in line?",1563,11/10/2011,Matt Sohn,Allison Silverman,Old Man,36,2,32,0,0,0,8.2
42996,8.7,Pam's Replacement,Oh my God.,1563,11/10/2011,Matt Sohn,Allison Silverman,Client,36,2,32,0,0.8,0,8.2
43010,8.7,Pam's Replacement,Yeah. Um line 1?,1563,11/10/2011,Matt Sohn,Allison Silverman,Andy,36,2,1,0,0,0,8.2
43018,8.7,Pam's Replacement,"Ooh, gosh!",1563,11/10/2011,Matt Sohn,Allison Silverman,Andy,36,2,1,0,0,0,8.2
43031,8.7,Pam's Replacement,"No man, we are.",1563,11/10/2011,Matt Sohn,Allison Silverman,Darryl,36,2,6,0.015625,0,0,8.2
43054,8.7,Pam's Replacement,No I should go fill out my paperwork.,1563,11/10/2011,Matt Sohn,Allison Silverman,Cathy,36,2,32,0,0,0,8.2
43060,8.7,Pam's Replacement,I'm training a temp to be my replacement while I'm on maternity leave. Oh I should've mentioned I'm pregnant. You probably didn't notice because it's impossible to tell I'm so small. But yeah I'm pregnant. Oh come on!,1563,11/10/2011,Matt Sohn,Allison Silverman,Pam,36,2,23,0.022727273,0.122019173,0,8.2
43064,8.7,Pam's Replacement,Hmm. Doubt it.,1563,11/10/2011,Matt Sohn,Allison Silverman,Jim,36,2,14,0.020833333,0.366666667,0,8.2
43073,8.7,Pam's Replacement,When was the last time you went to the doctor?,1563,11/10/2011,Matt Sohn,Allison Silverman,Pam,36,2,23,0,0.288675135,0,8.2
43084,8.7,Pam's Replacement,I like the sound of that. Is Kevin in?,1563,11/10/2011,Matt Sohn,Allison Silverman,Darryl,36,2,6,0.015625,0.230940108,0,8.2
43110,8.7,Pam's Replacement,It's one of the most common fetishes.,1563,11/10/2011,Matt Sohn,Allison Silverman,Gabe,36,2,11,0,0.353553391,0,8.2
43124,8.7,Pam's Replacement,"Hey, screw you!",1563,11/10/2011,Matt Sohn,Allison Silverman,Kevin,36,2,17,0.025,-0.335410197,0,8.2
43129,8.7,Pam's Replacement,Thank you.,1563,11/10/2011,Matt Sohn,Allison Silverman,Andy,36,2,1,0.002717391,0,0,8.2
43142,8.7,Pam's Replacement,"Usually that life is short and tragic. That's okay, right?",1563,11/10/2011,Matt Sohn,Allison Silverman,Darryl,36,2,6,0.0625,-0.447213595,0,8.2
43147,8.7,Pam's Replacement,Helen Mirren. Hot?,1563,11/10/2011,Matt Sohn,Allison Silverman,Pam,36,2,23,0,0,0,8.2
43149,8.7,Pam's Replacement,Huh. What about Cathy?,1563,11/10/2011,Matt Sohn,Allison Silverman,Pam,36,2,23,0,0,0,8.2
43153,8.7,Pam's Replacement,"I'm not asking if you're in to her. Just, objectively, do you find her attractive?",1563,11/10/2011,Matt Sohn,Allison Silverman,Pam,36,2,23,0,0.088388348,0,8.2
43159,8.7,Pam's Replacement,"Okay. Uh, I don't. So are we good?",1563,11/10/2011,Matt Sohn,Allison Silverman,Jim,36,2,14,0,-0.2,0,8.2
43161,8.7,Pam's Replacement,"Yes, because she's hot, right?",1563,11/10/2011,Matt Sohn,Allison Silverman,Pam,36,2,23,0.05,0.393283046,0,8.2
43223,8.7,Pam's Replacement,Jim's on to me.,1563,11/10/2011,Matt Sohn,Allison Silverman,Pam,36,2,23,0,0,0,7.9
43225,8.7,Pam's Replacement,"Yeah, Jim barely talks to Mike. We had to go through like two levels of friends to even find his profile. Jim picked someone just unattractive enough to shut me up without tipping it.",1563,11/10/2011,Matt Sohn,Allison Silverman,Pam,36,2,23,0.0625,-0.530330086,0,7.9
43228,8.7,Pam's Replacement,"Mike Tibbets is like the most boring-looking guy I know. So if that was for the matchmaker test, I think I'm in the clear. If that wasn't for the matchmaker test, then... Cathy, he's a really nice guy.",1563,11/10/2011,Matt Sohn,Allison Silverman,Jim,36,2,14,0.010416667,0.326598632,0,7.9
43233,8.7,Pam's Replacement,With the crotch?,1563,11/10/2011,Matt Sohn,Allison Silverman,Pam and Kelly,36,2,32,0,0,0,7.9
43241,8.7,Pam's Replacement,Is he puffing out his chest?,1563,11/10/2011,Matt Sohn,Allison Silverman,Pam,36,2,23,0,0.8,0,7.9
43266,8.7,Pam's Replacement,It was from a deleted scene so we were both right.,1563,11/10/2011,Matt Sohn,Allison Silverman,Cathy,36,2,32,0.003125,-0.134319714,0,7.9
43276,8.8,Gettysburg,"Oh, is it okay with you? Because if it's not, you work for me, so... Comply with all applicable laws, regulations, policies and contracts governing our business. Be honest, fair-",1584,11/17/2011,Jeffrey Blitz,Robert Padnick,Gabe,23,42,11,0,0.72,0,8.1
43289,8.8,Gettysburg,Yeah.,1584,11/17/2011,Jeffrey Blitz,Robert Padnick,Kelly,23,42,32,0,0,0,8.1
43303,8.8,Gettysburg,How do you feel?,1584,11/17/2011,Jeffrey Blitz,Robert Padnick,Jim,23,42,14,0,0,0,8.1
43304,8.8,Gettysburg,Drive carefully!,1584,11/17/2011,Jeffrey Blitz,Robert Padnick,Erin,23,42,10,0,-0.357770876,0,8.1
43305,8.8,Gettysburg,Good luck!,1584,11/17/2011,Jeffrey Blitz,Robert Padnick,Oscar,23,42,22,0.015625,0.353553391,0,8.1
43321,8.8,Gettysburg,"Yeah, well, the bus has free wifi and I made special low-sugar lunches for everyone. And is anyone kosher or halal?",1584,11/17/2011,Jeffrey Blitz,Robert Padnick,Andy,23,42,1,0,0,0,8.1
43331,8.8,Gettysburg,One for you.,1584,11/17/2011,Jeffrey Blitz,Robert Padnick,Andy,23,42,1,0,0,0,8.1
43333,8.8,Gettysburg,And one for you.,1584,11/17/2011,Jeffrey Blitz,Robert Padnick,Andy,23,42,1,0,0.267261242,0,8.1
43337,8.8,Gettysburg,"You know, I just got Limitless on my iPad. I bet I could get it on the TV.",1584,11/17/2011,Jeffrey Blitz,Robert Padnick,Darryl,23,42,6,0,0.461880215,0,8.1
43342,8.8,Gettysburg,Not food and stuff.,1584,11/17/2011,Jeffrey Blitz,Robert Padnick,Kevin,23,42,17,0.010416667,-0.069224579,0,8.1
43353,8.8,Gettysburg,"So, here what we can do. Game changers- changes to the game such that the game can never be played the same way again. Everyone, brainstorm some innovations. Don't be afraid to get weird with it. Meredith! Excited!",1584,11/17/2011,Jeffrey Blitz,Robert Padnick,Robert,23,42,32,0.010416667,-0.326598632,0,8.1
43356,8.8,Gettysburg,J-j-j-ju...,1584,11/17/2011,Jeffrey Blitz,Robert Padnick,Darryl,23,42,6,0,0,0,8.1
43362,8.8,Gettysburg,I got Source Code on the way back.,1584,11/17/2011,Jeffrey Blitz,Robert Padnick,Darryl,23,42,6,0.009615385,-0.129420877,0,8.1
43364,8.8,Gettysburg,Woo!,1584,11/17/2011,Jeffrey Blitz,Robert Padnick,Andy,23,42,1,0,0,0,8.1
43365,8.8,Gettysburg,"Whoa, where you going?",1584,11/17/2011,Jeffrey Blitz,Robert Padnick,Andy,23,42,1,0.009469697,0.045886965,0,8.1
43366,8.8,Gettysburg,"Visitor center. Gonna grab a map for the memorials, right?",1584,11/17/2011,Jeffrey Blitz,Robert Padnick,Jim,23,42,14,0.009533898,0.163088175,0.016949153,8.1
43374,8.8,Gettysburg,Mm-hmm.,1584,11/17/2011,Jeffrey Blitz,Robert Padnick,Erin,23,42,10,0.044642857,0.56694671,0,8.1
43391,8.8,Gettysburg,No!,1584,11/17/2011,Jeffrey Blitz,Robert Padnick,Erin,23,42,10,0,0,0,9.6
43401,8.8,Gettysburg,"I am so eager to hear your game-changers. Let's dig in, shall we?",1584,11/17/2011,Jeffrey Blitz,Robert Padnick,Robert,23,42,32,0,0,0,9.6
43411,8.8,Gettysburg,No.,1584,11/17/2011,Jeffrey Blitz,Robert Padnick,Robert,23,42,32,0,0,0,9.6
43417,8.8,Gettysburg,Can you tell us about the battle of Schrute Farms?,1584,11/17/2011,Jeffrey Blitz,Robert Padnick,Dwight,23,42,9,0,0,0,9.6
43423,8.8,Gettysburg,"No, no, I'm-",1584,11/17/2011,Jeffrey Blitz,Robert Padnick,Gabe,23,42,11,0,0.038105126,0,9.6
43427,8.8,Gettysburg,Hey! Lincoln's starting.,1584,11/17/2011,Jeffrey Blitz,Robert Padnick,Man,23,42,32,0.05,0.514295635,0,9.6
43437,8.8,Gettysburg,"Who else agrees with Kevin, that we're wasting facilities, manpower, on our underselling products when we should be pushing our top-performers? There you go. Consensus.",1584,11/17/2011,Jeffrey Blitz,Robert Padnick,Robert,23,42,32,0,0,0,9.6
43466,8.8,Gettysburg,Right. I mean you're an accountant. Those bogus prospectuses must drive you insane.,1584,11/17/2011,Jeffrey Blitz,Robert Padnick,Robert,23,42,32,0,0,0,9.6
43483,8.8,Gettysburg,You're right. There should be a monument to this.,1584,11/17/2011,Jeffrey Blitz,Robert Padnick,Oscar,23,42,22,0,0,0,9.6
43494,8.8,Gettysburg,Oh my. It was just actually cookies the whole time?,1584,11/17/2011,Jeffrey Blitz,Robert Padnick,Robert,23,42,32,0.025,-0.268328157,0,9.6
43520,8.9,Mrs. California,Uh...,1553,12/1/2011,Charlie Grandy,Dan Greaney,Andy,10,11,1,0.006944444,-0.218549016,0.044444444,8.4
43528,8.9,Mrs. California,Heh.,1553,12/1/2011,Charlie Grandy,Dan Greaney,Robert,10,11,32,0.009328358,-0.138846854,0,8.4
43535,8.9,Mrs. California,Good luck with that.,1553,12/1/2011,Charlie Grandy,Dan Greaney,Darryl,10,11,6,0,0,0,8.4
43543,8.9,Mrs. California,What are you doing? Give that back. Come on!,1553,12/1/2011,Charlie Grandy,Dan Greaney,Dwight,10,11,9,0,0.565685425,0,8.4
43551,8.9,Mrs. California,"I could, but I just don't feel like it loser.",1553,12/1/2011,Charlie Grandy,Dan Greaney,Dwight,10,11,9,0.012931034,-0.045162903,0,8.4
43561,8.9,Mrs. California,Because you're sitting?,1553,12/1/2011,Charlie Grandy,Dan Greaney,Jim,10,11,14,0,0.461880215,0,8.4
43562,8.9,Mrs. California,"Okay, fine. Finish your set on your own and never come back to my gym again!",1553,12/1/2011,Charlie Grandy,Dan Greaney,Dwight,10,11,9,0,0,0,8.4
43568,8.9,Mrs. California,To push this bar up.,1553,12/1/2011,Charlie Grandy,Dan Greaney,Darryl,10,11,6,0.017857143,-0.283473355,0,8.4
43570,8.9,Mrs. California,"No! Because if that was the case, the bar would be up by now. What is your goal?",1553,12/1/2011,Charlie Grandy,Dan Greaney,Dwight,10,11,9,0,0,0,8.4
43600,8.9,Mrs. California,Well it was really nice to meet you Brian.,1553,12/1/2011,Charlie Grandy,Dan Greaney,Susan,10,11,32,0,0,0,8.4
43603,8.9,Mrs. California,Bitttch!,1553,12/1/2011,Charlie Grandy,Dan Greaney,Ryan,10,11,27,0,0.103279556,0,8.4
43608,8.9,Mrs. California,Although I was watching a movie and Merryl Streep had two secretaries.,1553,12/1/2011,Charlie Grandy,Dan Greaney,Erin,10,11,10,0.004464286,-0.098718371,0,8.4
43621,8.9,Mrs. California,You know if you joined our sales department you would be working very closely with our department head Mr. Dwight Schrute.,1553,12/1/2011,Charlie Grandy,Dan Greaney,Andy,10,11,1,0.010416667,-0.102062073,0,8.4
43623,8.9,Mrs. California,Dwight why don't you tell Susan about some of your hobbies. Survival skills. Ranking of animals.,1553,12/1/2011,Charlie Grandy,Dan Greaney,Andy,10,11,1,0,0,0,8.4
43629,8.9,Mrs. California,You haven't even looked around yet. Look. Gravel bucket squat yoke Right? Dedicated phone book ripping station. You ever cut tin before? Five yards in and your forearms will be on fire. Plus I will buy the tin back from you that you cut for two cents a yard. Now let's go over membership. I'm going to need the first month's and the last month's up front. $49 per month. But every third month is $59 a month. But the fourth month is a discount month at $19 per month...,1553,12/1/2011,Charlie Grandy,Dan Greaney,Dwight,10,11,9,0.002232143,-0.074542835,0,8.4
43639,8.9,Mrs. California,I am the CEO and I am telling an employee of mine what to do.,1553,12/1/2011,Charlie Grandy,Dan Greaney,Robert,10,11,32,0,-0.011841709,0,8.4
43640,8.9,Mrs. California,Let me beat around the bush for a second. Our chairman of the board has some very strong feelings about-,1553,12/1/2011,Charlie Grandy,Dan Greaney,Andy,10,11,1,0,0,0,8.4
43660,8.9,Mrs. California,Kelly?,1553,12/1/2011,Charlie Grandy,Dan Greaney,Dwight,10,11,9,0.03125,0,0,8.4
43671,8.9,Mrs. California,How can we do that? She's simply wonderful.,1553,12/1/2011,Charlie Grandy,Dan Greaney,Kevin,10,11,17,0.017857143,0.056694671,0,8.4
43682,8.9,Mrs. California,That's Gerald.,1553,12/1/2011,Charlie Grandy,Dan Greaney,Oscar,10,11,22,0,0,0,8.4
43687,8.9,Mrs. California,That's adorable. How on earth did you get him in a ladle?,1553,12/1/2011,Charlie Grandy,Dan Greaney,Erin,10,11,10,0.001358696,0.143740742,0,8.4
43706,8.9,Mrs. California,But it is something.,1553,12/1/2011,Charlie Grandy,Dan Greaney,Susan,10,11,32,0,0.327411798,0,8.4
43709,8.9,Mrs. California,I don't know.,1553,12/1/2011,Charlie Grandy,Dan Greaney,Andy,10,11,1,0.020833333,0,0,8.4
43722,8.9,Mrs. California,"Dude, I'm gonna be here all week, right? Five days a week, I figure I'll start slow.",1553,12/1/2011,Charlie Grandy,Dan Greaney,Darryl,10,11,6,0.004901961,0.026652416,0,8.4
43744,8.9,Mrs. California,Yes?,1553,12/1/2011,Charlie Grandy,Dan Greaney,Andy,10,11,1,0,0,0,8.7
43749,8.9,Mrs. California,"Okay. I mean, it was kind of funny, actually. Robert storms in and he says, ""in four seconds, my wife's gonna be in here. I told her she could work here. Under no circumstances can that be allowed to happen.""",1553,12/1/2011,Charlie Grandy,Dan Greaney,Andy,10,11,1,0,0,0,8.7
43765,8.9,Mrs. California,"This is my gym, my rules. You do exactly as I say, no questions asked.",1553,12/1/2011,Charlie Grandy,Dan Greaney,Dwight,10,11,9,0,0,0,8.7
43782,8.9,Mrs. California,"That's the thing. See, I didn't want to get in the middle of this. Still don't. But here's something",1553,12/1/2011,Charlie Grandy,Dan Greaney,Jim,10,11,14,0.006696429,-0.118085099,0,8.7
43785,8.9,Mrs. California,That makes complete sense. Thank you all for a wonderful day.,1553,12/1/2011,Charlie Grandy,Dan Greaney,Andy,10,11,1,0,0,0,8.7
43788,8.9,Mrs. California,Yes?,1553,12/1/2011,Charlie Grandy,Dan Greaney,Jim,10,11,14,0.006944444,0.457322976,0,8.7
43791,8.1,Christmas Wishes,Who's excited to get their holiday wishes?,1547,12/8/2011,Ed Helms,Mindy Kaling,Andy,17,34,1,0,0,0,8.8
